"names","node","preds_indRev","preds_outRev","preds_inRev","preds_subRev"
"ohxvk",2172,NA,NA,NA,NA
"xhilt",2173,170.967151101976,83.3887579310959,59.1315601812861,211.108628689916
"tljdi",2174,NA,NA,NA,NA
"onfwd",2175,1007.35566109134,845.244580966307,620.378386853151,2606.44668914036
"pkbdb",2176,NA,NA,NA,NA
"jgxsp",2177,NA,NA,NA,NA
"kgbwg",2178,421.106952893813,207.876173524801,156.832460850416,745.250702723652
"wgrfj",2179,NA,NA,NA,NA
"fevbv",2180,NA,NA,NA,NA
"pwbhe",2181,511.542786608193,855.219337157342,1035.78374805029,1738.96164585047
"kejug",2182,343.592922914428,348.45825661877,342.268733062837,827.946959079668
"uysam",2183,NA,NA,NA,NA
"mjtcy",2184,NA,NA,NA,NA
"nyrqd",2185,279.542751679843,233.224584524158,209.747942221466,559.169572083777
"pvpup",2186,NA,NA,NA,NA
"lyefl",2187,336.14072092021,352.078288630052,349.05259528949,802.994358374965
"ulqxo",2188,NA,NA,NA,NA
"qfyjf",2189,473.911114859144,631.234326759674,703.234621564219,1511.07051125109
"utoti",2190,361.137581811163,801.396423418784,866.558526023277,1857.62083209967
"odipk",2191,NA,NA,NA,NA
"skuyl",2192,NA,NA,NA,NA
"qlsli",2193,445.026034850105,506.220061894059,529.969826754884,1304.30805043458
"qldxb",2194,458.698277828513,347.305548185515,311.989059481776,1108.59068323151
"vwuzq",2195,NA,NA,NA,NA
"oexei",2196,292.194589005493,583.83136648492,661.464226098614,1166.72354418298
"tvefo",2197,NA,NA,NA,NA
"rfein",2198,598.527831315293,1172.41048356712,1519.96414005968,2290.09505793155
"ncdlu",2199,NA,NA,NA,NA
"kqhnt",2200,324.067709253908,324.605770508468,315.735594521956,748.175413629799
"yohct",2201,NA,NA,NA,NA
"rzqyv",2202,573.126820740529,788.823053508635,904.16979689252,2082.28334959545
"uqxno",2203,NA,NA,NA,NA
"ptzfi",2204,NA,NA,NA,NA
"usjdl",2205,NA,NA,NA,NA
"fatpx",2206,291.361389065921,263.339638708183,244.606762021527,611.596804735849
"overk",2207,NA,NA,NA,NA
"pkbuh",2208,NA,NA,NA,NA
"jmdix",2209,206.029780621648,174.921225564955,153.270661664876,322.238202249812
"dbyxz",2210,NA,NA,NA,NA
"rzwkp",2211,254.610698079688,391.687691749982,366.846606396392,2077.60917362068
"gncio",2212,NA,NA,NA,NA
"jcgjj",2213,282.229773925859,190.151754636451,158.057277354143,519.51172909686
"rwrfc",2214,NA,NA,NA,NA
"skrnq",2215,NA,NA,NA,NA
"vkapb",2216,NA,NA,NA,NA
"tqpln",2217,NA,NA,NA,NA
"wwgbc",2218,NA,NA,NA,NA
"zeucn",2219,NA,NA,NA,NA
"kodis",2220,233.756675096397,130.887319760175,100.035935115352,358.685208093249
"nnwpd",2221,241.750719517959,262.693179903418,251.727966173127,392.538669017398
"tggwr",2222,NA,NA,NA,NA
"rgqch",2223,371.984922885671,400.910998501684,405.29821085717,959.165667336746
"etpps",2224,NA,NA,NA,NA
"sztmt",2225,NA,NA,NA,NA
"rlhoo",2226,NA,NA,NA,NA
"vrkrb",2227,NA,NA,NA,NA
"yqzmv",2228,NA,NA,NA,NA
"dneph",2229,NA,NA,NA,NA
"ehkgt",2230,NA,NA,NA,NA
"whbga",2231,NA,NA,NA,NA
"dkrki",2232,NA,NA,NA,NA
"hnjvk",2233,NA,NA,NA,NA
"mclhc",2234,400.769138468059,154.811474394916,105.568938425685,587.148577298454
"omtsk",2235,296.535148357328,701.286144173804,782.038426756357,3166.95921898064
"awjcz",2236,344.864005917919,583.832480510952,650.167504706576,783.515492318595
"anlbi",2237,NA,NA,NA,NA
"zgzrr",2238,NA,NA,NA,NA
"kqfqq",2239,NA,NA,NA,NA
"bqyou",2240,298.016878646831,395.910128985253,349.87086738338,1758.3369381709
"jookw",2241,336.140720920038,320.87512840132,307.810673925573,785.39493119982
"zftbh",2242,NA,NA,NA,NA
"eonhi",2243,NA,NA,NA,NA
"aicoh",2244,NA,NA,NA,NA
"agmpw",2245,467.97819966221,601.535845271157,661.015254478293,1467.91413765513
"mvhia",2246,NA,NA,NA,NA
"kpsvs",2247,401.475413453293,505.337403830085,542.096009653871,1382.99017487444
"zsnhr",2248,557.204621256389,649.799318604091,698.692775103012,1860.43618135796
"gxuns",2249,544.909735380027,607.078759637745,640.505204834618,1760.2781109638
"nugxc",2250,372.433221436539,422.02635303878,434.273082203451,970.917682135515
"iinua",2251,NA,NA,NA,NA
"usmhv",2252,509.137528348483,549.56039792854,570.092898738966,1567.44981647149
"geken",2253,NA,NA,NA,NA
"gkvsk",2254,839.299938146948,1802.27566435511,2023.49190329342,10591.4313534794
"rsztw",2255,NA,NA,NA,NA
"flwek",2256,343.592922914252,351.24236475066,345.97918913764,829.52186864553
"nvunh",2257,NA,NA,NA,NA
"pekrr",2258,297.318690880685,178.806206880618,142.781494798231,526.634999564282
"wnyzf",2259,NA,NA,NA,NA
"zeucr",2260,NA,NA,NA,NA
"snnvm",2261,NA,NA,NA,NA
"uhamr",2262,272.07992181869,178.211044349874,146.166128835012,485.350303192715
"zspha",2263,NA,NA,NA,NA
"vvsah",2264,NA,NA,NA,NA
"voaya",2265,297.042605055131,295.215167424508,283.931083130817,641.97024085674
"bilgn",2266,NA,NA,NA,NA
"gppac",2267,522.881443738766,303.42711672519,247.244722413618,1111.02783502418
"jjtzj",2268,NA,NA,NA,NA
"kwpyz",2269,NA,NA,NA,NA
"dwejx",2270,336.775150397925,267.0817598317,239.213449627031,731.006676436951
"fkomh",2271,491.678471930757,773.542787648006,784.891476493159,3864.94870024621
"rvhgz",2272,NA,NA,NA,NA
"dqjkd",2273,NA,NA,NA,NA
"xkglo",2274,NA,NA,NA,NA
"izssb",2275,408.667005339098,303.297328180793,268.342891917217,932.166196160973
"eaxuf",2276,206.029780621543,106.469205539508,78.2195590921138,286.211669604405
"cmsoo",2277,NA,NA,NA,NA
"qttqq",2278,371.9414512162,557.840142938706,623.609257693923,875.369433355994
"ixhtz",2279,NA,NA,NA,NA
"dajsv",2280,233.756675096278,219.936060022824,202.092978096978,406.011848335373
"abtmk",2281,309.928685890425,124.742478453974,85.2330675877805,430.754779195663
"hojtm",2282,239.762902650546,190.610400941355,166.192404178325,428.186608415854
"jcsoz",2283,NA,NA,NA,NA
"sezco",2284,NA,NA,NA,NA
"jnywm",2285,324.067709253743,306.670877307946,292.334015008761,738.089395637342
"zdtdw",2286,509.137528348223,833.312138977961,1002.08118035658,1731.278096161
"hlxvo",2287,NA,NA,NA,NA
"gwtww",2288,NA,NA,NA,NA
"sraiy",2289,NA,NA,NA,NA
"yjnik",2290,NA,NA,NA,NA
"xschj",2291,420.365936155048,390.684746450011,377.638326865312,1096.92830446974
"ofdsz",2292,170.967151101889,120.562268417499,97.4418964534898,230.536019935864
"mapwv",2293,NA,NA,NA,NA
"zjvbe",2294,NA,NA,NA,NA
"ccete",2295,NA,NA,NA,NA
"kkjzq",2296,291.361389065773,260.472097414758,241.004872603502,609.999820526128
"brygj",2297,NA,NA,NA,NA
"kjmqt",2298,NA,NA,NA,NA
"jdcrj",2299,NA,NA,NA,NA
"xnhpb",2300,NA,NA,NA,NA
"qdfhj",2301,348.594964390732,257.073282304338,224.493710320216,740.731220162154
"kfxuj",2302,NA,NA,NA,NA
"wfqdy",2303,417.953157731692,381.826489976885,366.527363329176,1078.59272260088
"cpiti",2304,NA,NA,NA,NA
"ehsoz",2305,NA,NA,NA,NA
"tftbe",2306,484.351858995979,1080.64423290687,1240.00200356382,7363.2750075
"gapwt",2307,NA,NA,NA,NA
"kvinw",2308,NA,NA,NA,NA
"mmufo",2309,NA,NA,NA,NA
"zoota",2310,254.226747642279,477.952934763227,467.785535604389,1622.21013792549
"lgzst",2311,238.214916717219,215.894330706277,196.580503595293,425.843071924813
"enudu",2312,NA,NA,NA,NA
"yfxjd",2313,723.073739836159,1088.59795258867,1313.92300617041,3094.48621199306
"gjppa",2314,NA,NA,NA,NA
"iwpoh",2315,NA,NA,NA,NA
"uxpwu",2316,NA,NA,NA,NA
"jmcja",2317,NA,NA,NA,NA
"mzuud",2318,372.433221436349,383.632687018519,381.625302726469,949.052786597465
"vfpgn",2319,NA,NA,NA,NA
"vowcw",2320,NA,NA,NA,NA
"rjlix",2321,NA,NA,NA,NA
"yrcuy",2322,NA,NA,NA,NA
"akncr",2323,NA,NA,NA,NA
"wmtgv",2324,NA,NA,NA,NA
"kxwzv",2325,NA,NA,NA,NA
"zynyg",2326,NA,NA,NA,NA
"yrwqv",2327,NA,NA,NA,NA
"gusjc",2328,NA,NA,NA,NA
"byiqv",2329,NA,NA,NA,NA
"xkxhp",2330,NA,NA,NA,NA
"fbbte",2331,NA,NA,NA,NA
"yzkvl",2332,NA,NA,NA,NA
"uqbck",2333,513.409349199654,580.602803208234,613.364239017539,1622.31909801297
"zacdt",2334,NA,NA,NA,NA
"oglcu",2335,NA,NA,NA,NA
"ktsda",2336,3731.17226521654,17914.4719191245,3349.0130646263,8326.80608395105
"zzwfp",2337,1108.92962569033,2562.16723260631,1840.73265163753,14642.9044808782
"fgtze",2338,1820.13362321417,7412.11546676126,1745.49992441156,46822.7055895364
"seumr",2339,NA,NA,NA,NA
"etjro",2340,973.027438260915,2303.4524162293,589.68104640729,4662.55275839451
"kwzkk",2341,NA,NA,NA,NA
"agkaa",2342,788.102149187572,2194.43358484515,908.254439655631,8471.26151462608
"lbfsl",2343,NA,NA,NA,NA
"bcwrv",2344,1337.76063985149,8002.50650793272,1858.589330956,25298.3076253754
"fxlct",2345,NA,NA,NA,NA
"owyyq",2346,686.631005276205,1507.69071636502,575.754894216462,3275.72057074638
"rziws",2347,852.058111365436,2483.5333930395,458.475056796024,52768.1758441746
"afcvo",2348,1835.07688812542,2397.15220647788,583.38555644077,8190.2813390371
"vtgdk",2349,1195.76941163191,4956.25820216352,899.564207111279,24215.5901472227
"zbmrp",2350,799.64517984218,4245.69391606446,1321.30737812215,10234.3546858619
"vcpdp",2351,625.120270949229,1866.19818284345,900.576032346208,5165.11901811214
"jrele",2352,447.346852510043,878.793200527923,628.417403625793,3046.61883452211
"svxnc",2353,NA,NA,NA,NA
"oetze",2354,1048.97273242294,2795.25483049891,976.559838177325,7890.43896946266
"fsosi",2355,NA,NA,NA,NA
"jbxqz",2356,689.894398564746,2202.25268345159,1190.38208668891,7131.13023543165
"yznma",2357,3625.98219266329,3122.26037393809,1799.28524900344,9058.34759143539
"hbbwv",2358,674.308187830914,2443.4536086044,984.517548906512,6840.65846389125
"eifva",2359,1290.78163578529,3555.54282172601,1425.38309323549,12698.0146200019
"uywyu",2360,NA,NA,NA,NA
"qykdm",2361,NA,NA,NA,NA
"izoos",2362,928.247809261642,2812.81742443415,806.53196510173,7522.43733143844
"zrpms",2363,1116.35492163955,6204.11938853258,1578.3336659008,26057.8655770481
"bepoq",2364,NA,NA,NA,NA
"wxvlw",2365,NA,NA,NA,NA
"aosar",2366,NA,NA,NA,NA
"owsgw",2367,766.986780003254,1314.19411064267,477.446116643511,1030.48677237703
"yfojt",2368,424.135284354392,1086.13184746497,933.909805874751,3847.64220885028
"kasct",2369,NA,NA,NA,NA
"wvhhb",2370,NA,NA,NA,NA
"miwih",2371,NA,NA,NA,NA
"ybutl",2372,1076.40997310255,5084.68236173631,3056.28976060584,12277.2030347878
"akrmm",2373,NA,NA,NA,NA
"bjeme",2374,497.296624965005,1298.34510214987,1038.39516391892,4972.9810321714
"slnbn",2375,NA,NA,NA,NA
"uvsva",2376,509.635490368389,893.678365489603,556.379410983587,2488.55966974579
"recmi",2377,NA,NA,NA,NA
"deayq",2378,NA,NA,NA,NA
"tsoua",2379,474.648843199473,1923.37674129298,996.795301137063,5348.8660501917
"kfybh",2380,NA,NA,NA,NA
"xlijc",2381,NA,NA,NA,NA
"ydmqf",2382,435.160571996374,384.308180390239,105.462729910933,363.634915858415
"bcudp",2383,NA,NA,NA,NA
"pzcct",2384,NA,NA,NA,NA
"dzful",2385,NA,NA,NA,NA
"bvfjg",2386,NA,NA,NA,NA
"hcyaw",2387,NA,NA,NA,NA
"eclvq",2388,1504.67012683307,1722.02576107707,502.367142062739,8607.18815375507
"kkuhb",2389,436.197968222716,490.408579935668,274.815734224638,2097.50653818674
"umeri",2390,NA,NA,NA,NA
"wchim",2391,NA,NA,NA,NA
"ewjld",2392,588.612042962979,1107.1596992045,400.347799751016,1263.62431014748
"wikqn",2393,551.394211508552,783.406382793081,849.770072789603,4138.24987098789
"rjyvg",2394,NA,NA,NA,NA
"oytfl",2395,440.062333066427,885.967640186642,375.99846306667,2082.88757094247
"babqw",2396,NA,NA,NA,NA
"zajch",2397,417.928125985238,859.597324426909,585.925071245401,3914.5612990559
"ezpvx",2398,NA,NA,NA,NA
"ychcn",2399,1125.82580713145,3469.92046538251,1488.51205196673,18030.7873114478
"ulzqr",2400,NA,NA,NA,NA
"eyaqc",2401,NA,NA,NA,NA
"zbpcm",2402,NA,NA,NA,NA
"ilqhs",2403,753.526527266948,3338.26434666723,1983.70730907972,9803.75684416196
"erodk",2404,NA,NA,NA,NA
"wcsdc",2405,NA,NA,NA,NA
"dnzte",2406,NA,NA,NA,NA
"qipbn",2407,NA,NA,NA,NA
"odxfz",2408,407.230128613212,477.458468532675,501.434282638463,1138.29515860899
"iyorw",2409,413.639967572894,587.339990788375,658.535300387976,1174.57599541756
"pobrf",2410,229.575169204439,215.910278235844,190.584589257481,449.484144709887
"qmntr",2411,NA,NA,NA,NA
"lsoya",2412,NA,NA,NA,NA
"esnrc",2413,NA,NA,NA,NA
"msfzi",2414,NA,NA,NA,NA
"hzjel",2415,NA,NA,NA,NA
"tyfub",2416,288.449190237154,305.189446596286,259.895764794096,1197.28048313276
"ffvwj",2417,NA,NA,NA,NA
"vftqd",2418,NA,NA,NA,NA
"uacwv",2419,533.644221268478,887.211319806413,1078.28691458865,1894.80159030933
"vbwra",2420,NA,NA,NA,NA
"tujdl",2421,366.866840669455,409.944683865563,419.189751332018,943.929735385705
"mafrh",2422,372.618468303625,554.20758836011,618.747750564995,889.826704876376
"pmiob",2423,607.723682767482,2402.08376434312,3984.48076375799,54158.2563581327
"pvugh",2424,NA,NA,NA,NA
"omsmv",2425,467.750669722188,562.412099258401,511.390356402253,4604.3044440832
"ydhol",2426,NA,NA,NA,NA
"idlaf",2427,NA,NA,NA,NA
"aalkj",2428,641.411377819081,1494.28801315652,1921.26460300117,24027.4580280461
"vzcgo",2429,395.40205193551,220.0687631005,152.291990528807,862.529955861011
"ltbpx",2430,525.608480442058,458.250530848791,438.776294968066,1459.56226509649
"rkmek",2431,664.451573328338,1265.21096673923,1459.0987397789,13253.6059112017
"mrnbq",2432,498.592303562558,1161.94022732878,1460.94964048954,3081.90435997336
"ljuaf",2433,381.570381822418,349.229120205747,333.225601749103,942.175550401271
"pnahv",2434,NA,NA,NA,NA
"nibly",2435,NA,NA,NA,NA
"kggoh",2436,230.036245182295,307.41289259124,288.311918560569,1028.24683430972
"rhjms",2437,760.825399875996,646.019130335945,573.244496322153,7413.12840771952
"bmggb",2438,NA,NA,NA,NA
"hycbs",2439,NA,NA,NA,NA
"dlfcy",2440,NA,NA,NA,NA
"sxckp",2441,237.373981428447,203.909280275729,182.385110437242,424.386127475447
"kujbv",2442,805.077603251446,1066.34648342159,1235.18225858963,3396.84787256176
"dxzfx",2443,525.608480441789,976.30432112093,1222.66374831416,1748.49410126596
"kvezc",2444,737.761098626939,646.001826291081,552.672015597648,5324.62380025805
"ugxxa",2445,632.513056575395,645.915312940497,580.687381987611,10838.237942092
"xjimn",2446,NA,NA,NA,NA
"pkhvn",2447,NA,NA,NA,NA
"lkmwf",2448,NA,NA,NA,NA
"erwwp",2449,NA,NA,NA,NA
"gbwqi",2450,NA,NA,NA,NA
"nvakq",2451,NA,NA,NA,NA
"zednq",2452,413.211897205976,628.348248866785,718.387774539242,1135.87329618701
"bdyar",2453,508.502917315594,671.57722141601,606.521895892117,3294.90556879985
"nhriq",2454,835.513854910002,1784.57002957914,1940.0902891703,8159.39193204413
"yanoz",2455,NA,NA,NA,NA
"kwqbi",2456,NA,NA,NA,NA
"uzkpn",2457,NA,NA,NA,NA
"nxfeg",2458,NA,NA,NA,NA
"icfed",2459,NA,NA,NA,NA
"mogud",2460,NA,NA,NA,NA
"qlhwo",2461,NA,NA,NA,NA
"jbamj",2462,NA,NA,NA,NA
"fqwop",2463,NA,NA,NA,NA
"zqxsp",2464,431.624452695674,412.810981450009,404.159283014521,1156.76325398806
"jhonh",2465,413.211897205765,316.286447593974,283.421888146585,964.137304571735
"yluui",2466,NA,NA,NA,NA
"oylqd",2467,NA,NA,NA,NA
"pwthi",2468,NA,NA,NA,NA
"zszhi",2469,NA,NA,NA,NA
"ucgpr",2470,NA,NA,NA,NA
"uqfzq",2471,695.73990663012,1639.77817553897,2285.24951930384,2864.16481495929
"ltwgy",2472,NA,NA,NA,NA
"yuank",2473,NA,NA,NA,NA
"cxigi",2474,NA,NA,NA,NA
"zmyya",2475,481.975503265888,706.998364760392,815.481756329799,1573.75741777226
"nizxx",2476,NA,NA,NA,NA
"ycfqz",2477,NA,NA,NA,NA
"jstac",2478,NA,NA,NA,NA
"rctiq",2479,632.513056575395,645.915312940497,563.53657591592,7985.83435366386
"vectp",2480,467.978199661971,602.175934168505,661.968451566473,1468.28699085584
"bfceq",2481,NA,NA,NA,NA
"fglwu",2482,NA,NA,NA,NA
"navrm",2483,NA,NA,NA,NA
"hcqzx",2484,NA,NA,NA,NA
"ilmne",2485,NA,NA,NA,NA
"frgni",2486,NA,NA,NA,NA
"lqzwg",2487,512.775667307318,716.119550001159,817.181328070931,1743.75892383305
"yvwcq",2488,482.446828660346,596.529024082019,648.159358481502,1525.9202221719
"ueivr",2489,667.852063518174,782.184846046754,707.08871024919,4100.22044629142
"zciun",2490,317.186971938285,340.271836011353,338.099447259242,725.6442147973
"ohykh",2491,NA,NA,NA,NA
"fdefj",2492,NA,NA,NA,NA
"ieqtw",2493,NA,NA,NA,NA
"ibyhx",2494,NA,NA,NA,NA
"wwewk",2495,NA,NA,NA,NA
"wvtaz",2496,NA,NA,NA,NA
"pxads",2497,531.260866710418,411.343539065481,396.918749958873,905.484322955667
"qlwuc",2498,NA,NA,NA,NA
"xyofe",2499,290.277256340468,229.091325186944,166.695956620547,851.527772391628
"gaeig",2500,555.15906428245,1327.44280691633,1598.25344152224,7181.69359740977
"mdigc",2501,290.911917154026,281.153744029779,267.27643102668,616.935162485219
"xvtpj",2502,NA,NA,NA,NA
"irtyg",2503,NA,NA,NA,NA
"xoslw",2504,273.777308848067,411.337259945548,388.181962439232,1758.99665661853
"xxqrm",2505,NA,NA,NA,NA
"eswfw",2506,NA,NA,NA,NA
"vlsgn",2507,NA,NA,NA,NA
"niymz",2508,NA,NA,NA,NA
"qqtqe",2509,NA,NA,NA,NA
"jipxe",2510,203.944155093479,215.90945426878,192.938071230598,597.167758578204
"blteq",2511,332.486312534461,467.454263866476,503.719403609528,689.023680015825
"dgnav",2512,NA,NA,NA,NA
"lrabn",2513,290.911917153877,240.546651344973,216.357963264962,594.377179108131
"iqojf",2514,575.015082372478,972.981398951245,1199.45791892777,2181.41701605456
"zulhd",2515,NA,NA,NA,NA
"rzobo",2516,407.230128613004,465.4677003879,484.448502574925,1131.40239105694
"aotbw",2517,329.820738142714,866.180131608878,1054.37855384151,3551.4802712376
"wocmp",2518,NA,NA,NA,NA
"uzzwi",2519,NA,NA,NA,NA
"uhuyh",2520,NA,NA,NA,NA
"qammx",2521,NA,NA,NA,NA
"miozu",2522,NA,NA,NA,NA
"wowju",2523,NA,NA,NA,NA
"gudqz",2524,NA,NA,NA,NA
"gmnjs",2525,NA,NA,NA,NA
"iowxe",2526,332.486312534292,159.452704749161,117.30064393728,532.953057946506
"fpljs",2527,NA,NA,NA,NA
"gbbkn",2528,467.113769788795,797.303040317488,958.159271221461,1399.99094909403
"owjrl",2529,NA,NA,NA,NA
"ndddi",2530,461.756894685548,699.859593124322,811.815854779623,1445.7578263074
"qmuej",2531,NA,NA,NA,NA
"rzbqh",2532,NA,NA,NA,NA
"vpqjw",2533,NA,NA,NA,NA
"cjmee",2534,NA,NA,NA,NA
"osgro",2535,NA,NA,NA,NA
"ozpoc",2536,719.031427722733,903.895100260102,1018.32140260033,2807.16715916954
"vthqw",2537,NA,NA,NA,NA
"ndrse",2538,NA,NA,NA,NA
"wgwsx",2539,NA,NA,NA,NA
"oksgo",2540,1091.72862361821,1061.8578307122,844.440624071826,3983.07262896739
"abcfd",2541,344.073040437175,121.414103861126,79.1663712135659,450.704185284099
"xuian",2542,NA,NA,NA,NA
"asvrv",2543,NA,NA,NA,NA
"wuans",2544,NA,NA,NA,NA
"rzaco",2545,481.975503265642,556.698274284018,589.897523614979,1486.45136527815
"ghdrd",2546,NA,NA,NA,NA
"enajg",2547,695.739906629764,689.142550391794,706.061390671346,2328.60348294178
"mwbxv",2548,461.756894685312,465.452166573033,467.14786458585,1311.58220179509
"eitkm",2549,495.916690904263,472.266707368768,466.147752859851,1413.87648672249
"gmjzi",2550,532.173551036919,1640.76438648682,2089.58077073053,6990.33355546993
"lpnys",2551,533.644221268205,617.920959494356,660.519884443448,1737.99956832172
"webcv",2552,NA,NA,NA,NA
"mjojs",2553,317.186971938123,265.780883611305,241.913188838397,684.069080299567
"ffwnd",2554,1529.25390546462,10788.7970659014,3107.55222935079,32096.5818425114
"rdnzi",2555,1452.07214532286,13585.5885905179,2658.42173938709,20616.0279087691
"velxh",2556,795.539129653858,3671.86490513964,816.203556399118,10741.9628867151
"pidjb",2557,1027.02995588588,5745.65152500837,1839.53297777563,16832.1785771212
"jvjzt",2558,1100.38406432689,9594.80799769058,4414.51654905701,23332.4227363254
"ajvwk",2559,1374.99603754845,1535.78833231977,1702.65352853153,6962.16998839458
"fzzgq",2560,1586.76380711338,8648.37415587862,1608.53456585215,15854.135080943
"qdlnb",2561,NA,NA,NA,NA
"plwhe",2562,2007.64908957218,10076.5310792976,3500.43129487646,17889.26461169
"fjdgx",2563,1130.09910085969,11519.7151758079,2307.9432767843,17077.1334020442
"zmxaz",2564,1084.87745288067,6346.21879494785,1406.56770850449,15788.8009834516
"dfqep",2565,1537.42381613268,3844.77544220023,1214.64933319159,18707.0259545713
"zfhvn",2566,NA,NA,NA,NA
"alhaf",2567,NA,NA,NA,NA
"msgww",2568,739.918835518231,3985.05339638878,1857.19869153139,12812.4791753677
"kentw",2569,625.803555610544,2342.80688545461,1582.87474544647,7154.28521862559
"yoepa",2570,NA,NA,NA,NA
"yvhld",2571,734.760717492783,2973.57885580199,561.569043042775,5900.8329293848
"dtgzz",2572,NA,NA,NA,NA
"lfbkk",2573,NA,NA,NA,NA
"pcttt",2574,538.24696170714,1487.39216104865,639.298437206778,2537.0927704306
"ibajh",2575,NA,NA,NA,NA
"kpkhe",2576,NA,NA,NA,NA
"kvndn",2577,362.404510759809,726.664833474493,416.238057868025,1996.57778458507
"myrkw",2578,795.19954180753,3093.34288079639,3151.26223957583,11605.3246638146
"rcsil",2579,634.941899344481,3106.21598832402,2328.85320366285,11677.8427017659
"absuj",2580,NA,NA,NA,NA
"hotci",2581,571.743113012077,1724.95501866644,885.607672735334,4942.49808795697
"pkgic",2582,NA,NA,NA,NA
"xieyj",2583,NA,NA,NA,NA
"jhxnf",2584,NA,NA,NA,NA
"eyrzy",2585,937.819702447557,3137.97656262917,1623.55335273812,10480.0890309916
"gjhgq",2586,510.537918935422,816.109189993442,251.813414918283,2032.54237905337
"uubbn",2587,563.275412798064,1709.49325499107,781.98398172653,3261.72637083232
"dvaug",2588,459.3770047174,375.089457498115,150.860294491535,1807.91656218678
"vjaif",2589,NA,NA,NA,NA
"hunnf",2590,1075.08486014425,1556.67348146495,551.51182555842,1810.93771230749
"hlagj",2591,387.621491260125,827.123354770672,961.88840900952,2702.83725424458
"unjid",2592,828.526760494501,5912.45048332652,3060.92744244736,26265.759123227
"tcreu",2593,NA,NA,NA,NA
"pzzci",2594,NA,NA,NA,NA
"adaop",2595,961.691379908073,7982.38918696683,2455.8876086549,41040.7327040065
"lbjhc",2596,NA,NA,NA,NA
"xnrpo",2597,NA,NA,NA,NA
"flenf",2598,455.292419723447,485.751148294081,203.783475465221,1987.5793262539
"ohuqz",2599,610.106470753254,2953.02379531738,977.366141997031,3674.30881967942
"xqtdh",2600,NA,NA,NA,NA
"nbqzz",2601,NA,NA,NA,NA
"bjnex",2602,NA,NA,NA,NA
"xadrc",2603,464.835549959044,1778.33619496697,875.007995837766,4926.62363679988
"omvob",2604,NA,NA,NA,NA
"oprds",2605,NA,NA,NA,NA
"lyoav",2606,NA,NA,NA,NA
"vmhbe",2607,606.656113524677,1460.31378468078,1817.05446407394,4716.60289503133
"pxxsn",2608,722.192886192225,2685.7886082419,1047.66468741198,5759.14516240029
"bkcrs",2609,NA,NA,NA,NA
"qsfvc",2610,360.512929224665,222.912419566994,228.398516117665,1270.32417511196
"asuqg",2611,NA,NA,NA,NA
"unokd",2612,NA,NA,NA,NA
"lihom",2613,364.88373970588,721.187995759284,385.194799741678,2812.61276206468
"yexiy",2614,660.181832580146,1143.68067618897,517.758742276151,4594.78310864851
"ylpun",2615,367.694743255161,1160.51730127251,564.328308057797,2887.127833112
"hcgac",2616,NA,NA,NA,NA
"uteli",2617,NA,NA,NA,NA
"zprje",2618,NA,NA,NA,NA
"milmb",2619,282.200741375631,687.652369117894,754.440239485877,1971.95865695994
"hislv",2620,NA,NA,NA,NA
"hkvuk",2621,NA,NA,NA,NA
"wyjuz",2622,617.883336346618,772.481417226016,859.231383774372,2243.23259701188
"mzsoo",2623,702.121226632088,1107.77390302085,1340.01285875953,3226.19027054268
"uoeos",2624,NA,NA,NA,NA
"jjfja",2625,NA,NA,NA,NA
"unzzq",2626,729.393987663323,1223.72222926213,1570.59335231979,1723.73597523755
"ckejy",2627,NA,NA,NA,NA
"qupqe",2628,417.27727179866,579.273174573424,645.642442258644,1200.98046378097
"ybhcc",2629,298.873404327966,411.509942581348,404.966148050803,2008.02405537104
"xabjz",2630,636.605839130523,1570.21872152458,2139.06833266967,3202.80371118646
